date_ymd,time_hm,channel,topic,key_points,raw_text,source_file,message_id
2023-07-24,14:12,불타는청춘,✅ TABI 늦었나요?,"['공식 홈페이지 에서 미션 진행', '갤럭시 미션 진행', 'Tabi The Voyagers - The port', 'Tabi The Voyagers II- The Mermaids']","✅ TABI 늦었나요?

🍌지금이라도 해야하는 이유

1,000만 달러 자금 조달
바이낸스 랩스 지원 등 각종 VC 참여

얼리어답터에게 에어드랍한다고 발표

🟢참여 방법(23.07.24 기준)
1. 공식 홈페이지 에서 미션 진행
2. 갤럭시 미션 진행
 - Tabi The Voyagers - The port 
 - Tabi The Voyagers II- The Mermaids

🚛 zkSync 네트워크에서 NFT 클레임가능
      (1타2피, 일거양득, 도랑치고 가재잡기)
      소량의 븐브 필요",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2041
2023-07-25,15:32,불타는청춘,🐇 'Rabbit X' 에어드랍 이벤트 안내,"['Rabbit X 접속(한 번 들어가보삼)', '지갑 연결 및 Deposit 주소 확인', 'USDT 입금 및 거래 진행', '몇번 거래하고 트잭 남기면 끝']","🐇 'Rabbit X' 에어드랍 이벤트 안내

· 스타크넷 기반 DEX 'Rabbit X'
· 총 $19.5M 규모의 투자 유치했음
· 대놓고 에어드랍 예고($RBX 에드 확정)

미디움에 대놓고 트랜잭션 찍으면 에어드랍 준다고 하고 있어서 너무 큰 금액이 아닌 적당한 금액으로 스타크넷 트잭도 찍을 겸 작업하려고 합니다. 

❓에어드랍 이벤트 어떻게 참여하누

1. Rabbit X 접속(한 번 들어가보삼)
2. 지갑 연결 및 Deposit 주소 확인
3. USDT 입금 및 거래 진행
4. 몇번 거래하고 트잭 남기면 끝

✍️ 일단 자체 토큰인 RBX는 확정이고 아비트럼 재단처럼 스타크넷 토큰까지도 받을 수 있다는 뇌피셜을 굴리고 있어서 참여하려고 합니다.

거래량, 포지션 유지 기간, 예치금 등 여러 요인에 따라 결정된다고 하는데 너무 무리하실 필요는 없을 것 같고 8/15까지 부담되지 않는 규모로 작업 해보면 될 듯.

🔗 분석 포스팅
✈️ 한국 커뮤니티

그리고 제 블로그 포스팅 외에도 에어드랍 전문가 유트로님께서도 분석을 하셨으니 해당 링크 눌러서 한 번 유트로님 분석글도 읽어보시길 바랍니다 : )

#스타크넷 #에어드랍 #RabbitX #AD",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2050
2023-07-25,15:33,불타는청춘,"🪙 QuestN, QuesterSeekers on Linea Mainnet 🪙","['🪙 QuestN, QuesterSeekers on Linea Mainnet 🪙\n\n🔥 마지막 4️⃣ 부터 내용이 빡세니까 긴호흡으로 따라오세요 성님들\n\n🤯 Linea 메인넷 느려서 숙제 해도  3-4 분정도 여유 가지면서 verify 하십셔\n\n🔥 0.06 ETH 정도면 충분히 숙제 다깨고 linea에 돈 남겨둘수 있슴', '🔥 숙제 순서는 극한의 효율을 위해 제가 넘버링 한것이니 사진보고 따라오십셔 🫡\n\n🔥숙제 링크 ➡️ 클릭\n\n🔥바이낸스에서 BNB 체인으로 출금 한다는 전제로 정리함 (이유: 출금 수수료 젤쌈)\n\n1️⃣1번숙제: Symbiosis, Arbitrum ETH -> Linea ETH 0.025 ETH 이상 브릿지 태우기 \nSymbiosis 링크 ➡️ 클릭\n\n2️⃣ 2번숙제: XyFinance,  Linea -> zkSync ETH 브릿지 태우기 (금액 상관없으니 소액만; 어차피 zkSync 정조준 스나이핑중이라  짤짤이도 zkSync로 보냄)\nXyFinance 링크 ➡️ 클릭\n\n3️⃣3번숙제: OpenOcean, Linea 메인넷에서 ETH -> Busd 한바퀴 돌리기 (Busd로 스왑하고 다시 ETH로 바꾸세용), $10 이상 조건이니까 $11 불 정도로 세팅해서 돌릴것', '4️⃣4번숙제 시작: (개극혐 주의) AsMatch라는 블록체인 데이팅앱 깔기 (극혐)\n🟥아이폰 - Task1 : AppStore에서 TestFlight 먼저 설치, 링크 ➡️ 클릭\n🟥아이폰 - Task2:  TestFlight에서 AsMatch 설치, 링크 ➡️ 클릭\n🟥안드로이드:  링크 ➡️클릭\n🟥하퀄폐 Invite Code (코드 입력안하면 가입안댐): gSSNhfHw \n\n5️⃣ 가입한 아이디로 AsMatch 공식 사이트 로그인한 후 MetaMask 지갑 연동하기 \n🟥 링크 ➡️클릭\n🟥 로그인 후, 1) 우측 상단의 자기 프로필 클릭, 2) MyProfile에서 연동 가능 \n\n6️⃣Manta Network 지갑 설치 (Chrome Extension) \n🟥 링크 ➡️ 클릭\n\n7️⃣ zkSBT 발급 받기\n🟥링크 ➡️클릭\n🟥다른 SBT 리스트업 링크 ➡️ 클릭\n🟥링크로 첨부한 것 외에도 다른것도 받을 수 있는건 받아두세용 \n🟥SBT', '소울 바운드 토큰이라고 해서 참여 보상 NFT 느낌인데, 많이 갖고 있으면 나중에 보상으로 뭔가 줄지도 모름 (NFT랑 비슷하지만 팔기는 앙대용)\n\n8️⃣내가 모아둔 SBT 사이트 접속, 링크 ➡️ 클릭\n\n9️⃣두번째 첨부한 사진 보고 받은 SBT를 AsMatch에 싹다 등록하기 (등록할때마다 점수 줌 ㅋㅋㅋ 하놔 )\n\n🤯  오빠 우리 이제 그만 헤어져 (30대 군필 소녀가)']","🪙 QuestN, QuesterSeekers on Linea Mainnet 🪙

🔥 마지막 4️⃣ 부터 내용이 빡세니까 긴호흡으로 따라오세요 성님들

🤯 Linea 메인넷 느려서 숙제 해도  3-4 분정도 여유 가지면서 verify 하십셔

🔥 0.06 ETH 정도면 충분히 숙제 다깨고 linea에 돈 남겨둘수 있슴! 

🔥 숙제 순서는 극한의 효율을 위해 제가 넘버링 한것이니 사진보고 따라오십셔 🫡

🔥숙제 링크 ➡️ 클릭

🔥바이낸스에서 BNB 체인으로 출금 한다는 전제로 정리함 (이유: 출금 수수료 젤쌈)

1️⃣1번숙제: Symbiosis, Arbitrum ETH -> Linea ETH 0.025 ETH 이상 브릿지 태우기 
Symbiosis 링크 ➡️ 클릭

2️⃣ 2번숙제: XyFinance,  Linea -> zkSync ETH 브릿지 태우기 (금액 상관없으니 소액만; 어차피 zkSync 정조준 스나이핑중이라  짤짤이도 zkSync로 보냄)
XyFinance 링크 ➡️ 클릭

3️⃣3번숙제: OpenOcean, Linea 메인넷에서 ETH -> Busd 한바퀴 돌리기 (Busd로 스왑하고 다시 ETH로 바꾸세용), $10 이상 조건이니까 $11 불 정도로 세팅해서 돌릴것! 

4️⃣4번숙제 시작: (개극혐 주의) AsMatch라는 블록체인 데이팅앱 깔기 (극혐)
🟥아이폰 - Task1 : AppStore에서 TestFlight 먼저 설치, 링크 ➡️ 클릭
🟥아이폰 - Task2:  TestFlight에서 AsMatch 설치, 링크 ➡️ 클릭
🟥안드로이드:  링크 ➡️클릭
🟥하퀄폐 Invite Code (코드 입력안하면 가입안댐): gSSNhfHw 

5️⃣ 가입한 아이디로 AsMatch 공식 사이트 로그인한 후 MetaMask 지갑 연동하기 
🟥 링크 ➡️클릭
🟥 로그인 후, 1) 우측 상단의 자기 프로필 클릭, 2) MyProfile에서 연동 가능 

6️⃣Manta Network 지갑 설치 (Chrome Extension) 
🟥 링크 ➡️ 클릭

7️⃣ zkSBT 발급 받기
🟥링크 ➡️클릭
🟥다른 SBT 리스트업 링크 ➡️ 클릭
🟥링크로 첨부한 것 외에도 다른것도 받을 수 있는건 받아두세용 
🟥SBT? 소울 바운드 토큰이라고 해서 참여 보상 NFT 느낌인데, 많이 갖고 있으면 나중에 보상으로 뭔가 줄지도 모름 (NFT랑 비슷하지만 팔기는 앙대용)

8️⃣내가 모아둔 SBT 사이트 접속, 링크 ➡️ 클릭

9️⃣두번째 첨부한 사진 보고 받은 SBT를 AsMatch에 싹다 등록하기 (등록할때마다 점수 줌 ㅋㅋㅋ 하놔 )

🤯  오빠 우리 이제 그만 헤어져 (30대 군필 소녀가)",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2052
2023-07-25,15:40,불타는청춘,📘 블록체인과 이더리움의 기초 이해하기,"['📘\xa0블록체인과 이더리움의 기초 이해하기\n\n이 종합 가이드는 블록체인 기술, 이더리움 네트워크의 기본 개념과 채굴자 및 검증자, 가스, 암호화폐, 대체 불가능한 토큰, 블록 탐색기, 네트워크와 같은 주요 기능에 대해 설명하는 것을 목표로 합니다', '이 가이드는 빠르게 진화하는 암호화폐 및 웹3.0 분야를 시작하려는 모든 분을 위한 것입니다']","📘 블록체인과 이더리움의 기초 이해하기

이 종합 가이드는 블록체인 기술, 이더리움 네트워크의 기본 개념과 채굴자 및 검증자, 가스, 암호화폐, 대체 불가능한 토큰, 블록 탐색기, 네트워크와 같은 주요 기능에 대해 설명하는 것을 목표로 합니다. 이 가이드는 빠르게 진화하는 암호화폐 및 웹3.0 분야를 시작하려는 모든 분을 위한 것입니다.

🌐 상세 글

#이더리움",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2060
2023-07-25,18:58,불타는청춘,📌RabbitX  2차 에어드랍 이벤트📌,"['📌RabbitX  2차 에어드랍 이벤트📌\n\n제가 예전에 소개드린 적이 있는 RabbitX에서 2차 에어드랍 이벤트를 진행 중입니다', '스타크넷이 최근 0.12 업데이트 배포로 쓸만해졌는데 에어드랍 대비 트랜젝션 남기는 김에 참여해보면 좋을 것 같네요', '🔎이벤트 참여 방법\n👉RabbitX 사이트 접속 \n👉거래량, 포지션 기간, 예치금을 고려해서 8월15일까지 플랫폼 사용\n\n📝RabbitX는 스타크넷으로부터 그랜츠를 받은 프로젝트로 추후 유저들에게 스타크넷 토큰을 에어드랍할 가능성이 있습니다', '👉해당 이벤트 공식 미디엄 글 \n👉RabbitX 한국 커뮤니티 텔레그램 \n👉블로그에서 RabbitX 이벤트 글 자세히 보기\n\n#AD']","📌RabbitX  2차 에어드랍 이벤트📌

제가 예전에 소개드린 적이 있는 RabbitX에서 2차 에어드랍 이벤트를 진행 중입니다.

스타크넷이 최근 0.12 업데이트 배포로 쓸만해졌는데 에어드랍 대비 트랜젝션 남기는 김에 참여해보면 좋을 것 같네요.

🔎이벤트 참여 방법
👉RabbitX 사이트 접속 
👉거래량, 포지션 기간, 예치금을 고려해서 8월15일까지 플랫폼 사용

📝RabbitX는 스타크넷으로부터 그랜츠를 받은 프로젝트로 추후 유저들에게 스타크넷 토큰을 에어드랍할 가능성이 있습니다.

👉해당 이벤트 공식 미디엄 글 
👉RabbitX 한국 커뮤니티 텔레그램 
👉블로그에서 RabbitX 이벤트 글 자세히 보기

#AD",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2062
2023-07-26,13:36,불타는청춘,0️⃣layer zero ( 레이어제로 ) 코게코 에어드랍 작업,"['디스코드 입장 >링크', 'arb체인 > 체인 아무거나 스왑 >링크', '유동성 풀 이용 하기 >링크', '수수료 싼 체인으로 앱토스 브릿지 >링크', '4번과 동일 사이트 다름 > 링크', '아비 체인으로 아무거나 빌려보기 >링크', '6번 순서 빌릴 코인 더보기 > 수량 입력 후 Deposit > Borrow >  수량 입력 후 Borrow', '아무체인 스왑 >링크', 'mint > arb usdo 민트 > teleport 수량 입력 후 클릭  >링크']","0️⃣layer zero ( 레이어제로 ) 코게코 에어드랍 작업

코게코에서 레이어제로 에어드랍 가이드가 나왔습니다. 저도 가이드 따라하면서 쉽게 참여방법을 적어놨는데 군데군데 오류가 많네요..

이제 곧 나올거 같은데..마지막 막차 타면 좋을듯 합니다.

📌참여방법
1. 디스코드 입장 >링크
2. arb체인 > 체인 아무거나 스왑 >링크
3. 유동성 풀 이용 하기 >링크
4. 수수료 싼 체인으로 앱토스 브릿지 >링크
5. 4번과 동일 사이트 다름 > 링크
6. 아비 체인으로 아무거나 빌려보기 >링크
7. 6번 순서 빌릴 코인 더보기 > 수량 입력 후 Deposit > Borrow >  수량 입력 후 Borrow
8. 아무체인 스왑 >링크
9. mint > arb usdo 민트 > teleport 수량 입력 후 클릭  >링크

*추가 작업 >링크
*layer zero 추가 작업 >링크

코게코 가이드 본문

트위터 l 홈페이지",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2067
2023-07-26,15:07,불타는청춘,💎 (420코인 바로줌)$19.9M 투자받은 수프라 오라클 에어드랍 받기,"['💎 (420코인 바로줌)$19.9M 투자받은 수프라 오라클 에어드랍 받기\n\n\n얼마전 아캄 코인이 달달하게 먹여주면서 에어드랍 받을만한 것들을 물색중입니다', '수프라 오라클(Supra Oracles)이라는 프로젝트를 찾았는데요', '총 7번의 시드라운드를 거쳐 $19.9M 이나 투자를 받았더라구요', '2018년부터 시작한 프로젝트이고 팀원들 모두 독싱이 되어 있는 상태입니다', '현재 디스코드도 약 12만명 규모로 꽤 큽니다']","💎 (420코인 바로줌)$19.9M 투자받은 수프라 오라클 에어드랍 받기


얼마전 아캄 코인이 달달하게 먹여주면서 에어드랍 받을만한 것들을 물색중입니다.
수프라 오라클(Supra Oracles)이라는 프로젝트를 찾았는데요.

총 7번의 시드라운드를 거쳐 $19.9M 이나 투자를 받았더라구요.
2018년부터 시작한 프로젝트이고 팀원들 모두 독싱이 되어 있는 상태입니다.
현재 디스코드도 약 12만명 규모로 꽤 큽니다.


✔️ 21스타, 420 SUPRA코인 에어드랍 받는 방법


1️⃣ 우측 상단 Sign in에서 이메일로 사이트 가입

2️⃣ 하단 Get Started에서 KYC진행

3️⃣ 클릭 몇번하는 단순한 미션

4️⃣ 퀴즈풀기(정답 D)


KYC를 해야되서 다계정에 한계가 있지만, 위 미션들 완료하면 420 SUPRA코인을 바로 줍니다.
KYC가 여권으로 하니 의외로 간단하더라구요.
펀딩도 야무지게 받아서 상장할 가능성도 매우 클 것 같습니다.
제2의 아캄코인을 같이 노려봐요💕

👉 에어드랍참여하기 ㅣ 웹사이트 ㅣ 백서 ㅣ디스코드",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2070
2023-07-26,18:09,불타는청춘,⚡️ 위믹스 신규 디파이 'Kurrency' 웰컴 이벤트,"['크립토 담보 CDP 방식으로 WCD (WEMIX Crypto Dollar)를 발행하고 예치 및 교환할 수 있는 서비스', '저렴한 고정 대출 이자율 및 WCD 예치를 통한 수익 창출']","⚡️ 위믹스 신규 디파이 'Kurrency' 웰컴 이벤트

위믹스 3.0 메인넷 기반 신규 디파이서비스 'Kurrency' 웰컴 에어드랍 이벤트입니다.

인당 15WEMIX 상당의 에어드랍이고, 선착순이지만 1000명이나 주니 당첨확률 높을 듯!

🎁 리워드
15 WEMIX x 1000명

📌 참가 방법
1) 5 WCD 이상 발행하고 3주 유지하기
( WCD 발행하는 방법 - 유튜브 링크 )
2) 디스코드 입장, 트위터 팔로우 및 리트윗 시 추가 보상 지급

📌 Kurrency 소개
- 크립토 담보 CDP 방식으로 WCD (WEMIX Crypto Dollar)를 발행하고 예치 및 교환할 수 있는 서비스
- 저렴한 고정 대출 이자율 및 WCD 예치를 통한 수익 창출

⏱ 8/3(목) 14:59 마감

이벤트 페이지

#WEMIX #KURRENCY #AD",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2072
2023-07-26,18:45,불타는청춘,🔥 TABI 에어드랍 받기,"['게임플레이, NFT로 WEB2 <-> WEB3 연결', '바낸랩스 지원 및 VC로부터 10M 달러 자금 조달', '얼리어답터에게 에어드랍 예정', '공식 홈페이지 접속', '지갑 연결 후 미션 진행', '갤럭시 OAT 받기', 'OAT 1 | OAT 2']","🔥 TABI 에어드랍 받기

✍️ TABI 란?
- 게임플레이, NFT로 WEB2 <-> WEB3 연결
- 바낸랩스 지원 및 VC로부터 10M 달러 자금 조달
- 얼리어답터에게 에어드랍 예정

🟢 참여방법
1. 공식 홈페이지 접속
2. 지갑 연결 후 미션 진행
3. 갤럭시 OAT 받기
  - OAT 1 | OAT 2 

ps. 귀찮긴 함
#TABI #NFT",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2073
2023-07-26,21:03,불타는청춘,오랜만에 돌아온 팬케이크 cifo 정리,"['오랜만에 돌아온 팬케이크 cifo 정리\n\nhttps://pancakeswap.finance/ifo\n\nifo가 아닌 cifo란', '퍼블릭 세일은 동일, 프라이빗세일에 커뮤니티 멤버 추가\n해당 대상은 프로필에서 포인트가 800점 이상\n\n토큰 초기 유통량', '4.6m\n\n초기유동성 2% +  팬케이크 CIFO(TGE 언락 20%', '0.06 * 4.6m => 0.276m\n\n가벼운 편인것 같은데, TGE 20%라 5배 가야 회수가능', '저라면 바낸 loan에서 안전하게 차용할 듯']","오랜만에 돌아온 팬케이크 cifo 정리

https://pancakeswap.finance/ifo

ifo가 아닌 cifo란? 

퍼블릭 세일은 동일, 프라이빗세일에 커뮤니티 멤버 추가
해당 대상은 프로필에서 포인트가 800점 이상

토큰 초기 유통량?  4.6m

초기유동성 2% +  팬케이크 CIFO(TGE 언락 20%. 3개월 베스팅)

초기 시총? 0.06 * 4.6m => 0.276m

가벼운 편인것 같은데, TGE 20%라 5배 가야 회수가능.

참가의향이 있다면 cake는 매수?

저라면 바낸 loan에서 안전하게 차용할 듯",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2075
2023-07-26,23:38,불타는청춘,✅Bi.social,"['✅Bi.social\n\n본인지갑에 에드완료', '확인결과 코인에드들어왔습니다\n거래소 떡상기원\n\n✅하는방법\n1️⃣사이트접속\n2️⃣지갑연결\n3️⃣Claim클릭\n4️⃣Check Your Token클릭\n5️⃣그림참조하여 테넷수동추가\n6️⃣수량확인\n7️⃣완료']","✅Bi.social

본인지갑에 에드완료.
확인결과 코인에드들어왔습니다
거래소 떡상기원

✅하는방법
1️⃣사이트접속
2️⃣지갑연결
3️⃣Claim클릭
4️⃣Check Your Token클릭
5️⃣그림참조하여 테넷수동추가
6️⃣수량확인
7️⃣완료",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2076
2023-07-26,23:38,불타는청춘,✅Supra,['✅Supra\n\n포인트적립가능.추후에드예정\n12번째미션추가됨\n\n✅하는방법     블로그참조 / 영상참조\n1️⃣사이트접속\n2️⃣지갑연결\n3️⃣상단미션클릭\n4️⃣간단미션하기\n5️⃣완료\n\n✅미션답: D/D/C/A/C/E/A/A/D/A/B'],"✅Supra

포인트적립가능.추후에드예정
12번째미션추가됨

✅하는방법     블로그참조 / 영상참조
1️⃣사이트접속
2️⃣지갑연결
3️⃣상단미션클릭
4️⃣간단미션하기
5️⃣완료

✅미션답: D/D/C/A/C/E/A/A/D/A/B",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2077
2023-07-27,17:49,불타는청춘,🔥 바이빗 얼리버드 50불 받기,"['27일 오후7시 까지 등록하면, 얼리버드 대상 40달러 증정금 획득 ★★★', '선착순 10명 등록시 10달라 증정금 줌. ★★★ (현재 4명)', '등록기간내 테스크 완료시 매일 BTC및 한정판NFT 추첨기회', '팀내 상위 10명의 성적만으로 팀끼리 대결', '바이빗 국내유일 지정가 0% 코드제공 (레퍼럴변경가능)★★★', '링크1 접속후, 버튼클릭 1회', '링크2 접속후, 버튼클릭하면 끝']","🔥 바이빗 얼리버드 50불 받기
 
1.  27일 오후7시 까지 등록하면, 얼리버드 대상 40달러 증정금 획득 ★★★
   (대회기간 내에 3만불이상 거래(비트0.55개)

2. 선착순 10명 등록시 10달라 증정금 줌. ★★★ (현재 4명)

3. 등록기간내 테스크 완료시 매일 BTC및 한정판NFT 추첨기회
4. 팀내 상위 10명의 성적만으로 팀끼리 대결

5. 바이빗 국내유일 지정가 0% 코드제공 (레퍼럴변경가능)★★★ 


✅  얼리버드 등록 방법 (10초컷!!)

1. 링크1 접속후, 버튼클릭 1회
2. 링크2 접속후, 버튼클릭하면 끝",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2086
2023-07-27,23:18,불타는청춘,🔎더비스타즈 IDO 참여방법,"['Bybit Funding Account로 USDT 700개 전송', 'Bybit 메인화면에서 Web3 클릭', '이전에 Wallet 안만드셨던분들은 Wallet 생성', '[IDO] Derby stars에서 view detail 누르고 Subscription하기(7/31 오후7시까지)', 'Wallet에서 receive 누르고 Transfer from Bybit Account 누르고 Funding Account 선택 후 아비트럼 체인으로 USDT 200개 전송', '위와 같은 방법으로 BNB Chain, Zk Era으로 USDT 250개씩 전송']","🔎더비스타즈 IDO 참여방법 

1. Bybit Funding Account로 USDT 700개 전송 

2. Bybit 메인화면에서 Web3 클릭 

3. 이전에 Wallet 안만드셨던분들은 Wallet 생성 

4. [IDO] Derby stars에서 view detail 누르고 Subscription하기(7/31 오후7시까지) 

5. Wallet에서 receive 누르고 Transfer from Bybit Account 누르고 Funding Account 선택 후 아비트럼 체인으로 USDT 200개 전송 

6. 위와 같은 방법으로 BNB Chain, Zk Era으로 USDT 250개씩 전송 

✅위 방법으로 하시면 최대 2티켓까지 가능합니다. 다 하신 후에 IDO 탭 들어가서 조건 다 만족됐는지 한번씩들 확인해보세요! 

공지

#BYBIT #DSRUN",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2093
2023-07-27,23:25,불타는청춘,🗳 조라 네트워크 에어드랍 조라 가이드(ㅈㅅ),"['🗳 조라 네트워크 에어드랍 조라 가이드(ㅈㅅ)\n\nDMS 버전 가이드: 클릭\n차히키 버전 가이드: 클릭\n\n코인베이스가 약점이라도 잡혔는지, 모든 시리즈에 돈을 부어넣은 조라의 에어드랍 가이드를 공유드립니다', '제가 따로 작성하기 보단 먼저 해주신 분이 있어서 링크로 전달', '둘다 퀄리티가 좋으니 참고하시면 좋을것 같습니다!']","🗳 조라 네트워크 에어드랍 조라 가이드(ㅈㅅ)

DMS 버전 가이드: 클릭
차히키 버전 가이드: 클릭

코인베이스가 약점이라도 잡혔는지, 모든 시리즈에 돈을 부어넣은 조라의 에어드랍 가이드를 공유드립니다. 제가 따로 작성하기 보단 먼저 해주신 분이 있어서 링크로 전달! 둘다 퀄리티가 좋으니 참고하시면 좋을것 같습니다!",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2095
2023-07-28,12:48,불타는청춘,📣 NFPrompt 중요공지!,"['기존 10개까지 포인트획득가능 ➡️ 5개로 낮아짐', '같은 점수라고 롤 유무에 따라 에드양이 다르다고 함.']","📣 NFPrompt 중요공지!

Maestro 롤의 상한선을 300 ➡️ 400으로 증가.

✔️ Maestro 롤 은 점수만 다되면 줫지만 롤부여 인원이 정해져 있어 커트라인 상승시킴

‼️ 추후 400포인트 컷도 사람 더많아지면 500으로 올릴예정이라고함.

✔️ 현재 AI 그림 제작도 
- 기존 10개까지 포인트획득가능 ➡️ 5개로 낮아짐

✔️ 팀피셜 Maestro 롤 있는 사람과 없는사람의 에어드랍 양의 차이가 클 예정이라함

- 같은 점수라고 롤 유무에 따라 에드양이 다르다고 함.

📌 디스코드링크
📌 NFPrompt 에드작 방법(링크)",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2097
2023-07-28,14:22,불타는청춘,⚡️ 고팍스 이스크라 거래 이벤트,"['⚡️ 고팍스 이스크라 거래 이벤트\n\n이번엔 상금이 USDC네요', '기간 중 상위 10명에 들어야하니 눈치플레이가 중요해보입니다', '참고로 고팍스 이스크라는 클레이튼 체인만 지원하니 오입금 사례 없으시기 바랍니다']","⚡️ 고팍스 이스크라 거래 이벤트

이번엔 상금이 USDC네요. 기간 중 상위 10명에 들어야하니 눈치플레이가 중요해보입니다. 제세공과금 22%도 고려해야함!

참고로 고팍스 이스크라는 클레이튼 체인만 지원하니 오입금 사례 없으시기 바랍니다.

공지 원문

#GOPAX #ISK",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2102
2023-07-28,14:23,불타는청춘,🔍 숙제가 하루에 백만개씩 늘어나는 시장.,"['🔍 숙제가 하루에 백만개씩 늘어나는 시장', 'Ambient Finance, Debank\n\n안녕하세요 학식입니다', '현재 에어드랍 시장은 과포화상태라고 봐도 무방한데요, 그중에서 제가 하고있는 숙제에 관해 포스팅 해볼까 합니다', '➡️Ambient Finance\nAmbient Finance는 출시 초반부터 계속 유동성 공급중입니다', '지금은 유니스왑 v4 때문에 지원 예정인 기능이지만, 이전에는 지원하지 않았던 새로운 기능들과, Berachain 때문에 관심있게 보고있던 프로젝트 중 하나였습니다']","🔍 숙제가 하루에 백만개씩 늘어나는 시장.
해볼만한 숙제는? Ambient Finance, Debank

안녕하세요 학식입니다. 

현재 에어드랍 시장은 과포화상태라고 봐도 무방한데요, 그중에서 제가 하고있는 숙제에 관해 포스팅 해볼까 합니다.

➡️Ambient Finance
Ambient Finance는 출시 초반부터 계속 유동성 공급중입니다.

지금은 유니스왑 v4 때문에 지원 예정인 기능이지만, 이전에는 지원하지 않았던 새로운 기능들과, Berachain 때문에 관심있게 보고있던 프로젝트 중 하나였습니다. 

그러던 와중에 디스코드에서 에어드랍을 해줄것만 같은 발언이 나왔고 에어드랍 가능성이 좀 있다는 소식을 듣게되어 계속 유동성 공급중에 있습니다. 

리드 VC로는 Blocktower Capital이 있습니다.

유트로님이 세세한 관점및 에어드랍 작업방식에 대해서 잘 정리해주신 글이 있어서 이 글을 참고하시면 좋을듯합니다. (링크 바로가기)

➡️Debank
Debank도 에어드랍 작업을 진행중에 있습니다. 

Debank는 토큰 발행을 시사하는점이 너무나도 많았습니다. 예전에는 토큰 스왑 기능을 지원해서 많이 썼지만 현재는 그 기능을 삭제했습니다. 저는 그때부터 에어드랍 작업을 해두고 있긴합니다.

Debank 프로젝트는 거의 확실한 토큰발행과 수많은 유저, 준수한 투자사 유치 등등 대형거래소 상장이 용이한 장점이 많아보여 계속 하고있습니다. 

코인같이투자님이 Debank 에어드랍 작업에 관해 쓴 게시물을 참고하시면 편할듯합니다. (링크 바로가기)

리드 VC로는 Sequoia Capital이 있습니다.

[학식 생각]
저는 앞으로 에어드랍 경쟁에 있어서 단순 쌀먹보다는 자신의 돈과 시간을 태운사람이 압도적으로 유리해질 것으로 생각합니다.

그런 관점에서 봤을 때 Ambient Finance와 Debank는 돈과 시간을 녹이기 쉬운 구조이기 때문에 에어드랍 작업이 할만하다고 생각합니다. 물론 투자사와 유저 측면에서도 나쁘지 않다고 생각합니다. 

Ambient는 유동성 예치 기간과 금액에 비례하여 에어드랍을 진행할듯하고, Debank는 Hi, 프로필과 같은 직접적으로 돈을 녹여야 쓸수있는 기능을 기준으로 에어드랍이 진행되지 않을까 예측해 봅니다.

Dead Millennial Society | DMS 바로가기",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2104
2023-07-28,14:24,불타는청춘,🔸Syndr 얼리 유저 등록,"['선물 덱스 플랫폼', 'Arbitrum에서 Layer3 롤업으로 구동 가능', '델파이 디지털 백커', 'caldera 최근 트윗에 협업 올라옴.', '홈페이지 접속 >링크', '간단한 이메일 작성']","🔸Syndr 얼리 유저 등록

아캄처럼 초반 얼리 베타 유저 등록하는거 나왔습니다. 다계정으로해도 쉽게 할수있으니. 포모방지용으로 해두시면 좋을거 같습니다.

📌Syndr
- 선물 덱스 플랫폼
- Arbitrum에서 Layer3 롤업으로 구동 가능
- 델파이 디지털 백커
- caldera 최근 트윗에 협업 올라옴.

📌참여방법
1. 홈페이지 접속 >링크
2. 간단한 이메일 작성

얼리 등록

트위터 l 홈페이지",C:\Users\user\Downloads\Telegram Desktop\ChatExport_2026-02-02 (1)\messages.html,2105
